Date,Station Name,Station Latitude,Station Longitude,AverageTemperature°F,WindSpeed,Snowfall,Number_of_Trips
0,2015-09-21,5 Corners Library,40.73496102000952,-74.05950307846071,47.0,13.0,0.0,3
1,2015-09-21,Baldwin at Montgomery,40.7236589,-74.0641943,47.0,13.0,0.0,2
2,2015-09-21,Bayside Park,40.698650544,-74.082079678,47.0,13.0,0.0,1
3,2015-09-21,Brunswick St,40.7241765,-74.05065640000001,47.0,13.0,0.0,8
4,2015-09-21,Central Ave,40.7467299,-74.0492509,47.0,13.0,0.0,1
5,2015-09-21,Christ Hospital,40.734785818,-74.050443636,47.0,13.0,0.0,1
6,2015-09-21,City Hall,40.7177325,-74.04384499999999,47.0,13.0,0.0,35
7,2015-09-21,Columbia Park,40.6970299,-74.09693659999999,47.0,13.0,0.0,1
8,2015-09-21,Dey St,40.737711,-74.066921,47.0,13.0,0.0,1
9,2015-09-21,Essex Light Rail,40.712774200000005,-74.03648570000001,47.0,13.0,0.0,6
10,2015-09-21,Exchange Place,40.7162469,-74.0334588,47.0,13.0,0.0,29
11,2015-09-21,Grove St PATH,40.71958611647166,-74.0431174635887,47.0,13.0,0.0,32
12,2015-09-21,Hamilton Park,40.727595966,-74.044247311,47.0,13.0,0.0,16
13,2015-09-21,Heights Elevator,40.74871594538023,-74.04044330120088,47.0,13.0,0.0,5
14,2015-09-21,Hilltop,40.7311689,-74.0575736,47.0,13.0,0.0,3
15,2015-09-21,JC Medical Center,40.71653978099194,-74.0496379137039,47.0,13.0,0.0,2
16,2015-09-21,Liberty Light Rail,40.7112423,-74.0557013,47.0,13.0,0.0,1
17,2015-09-21,Lincoln Park,40.7246050998869,-74.07840594649316,47.0,13.0,0.0,3
18,2015-09-21,MLK Light Rail,40.7111305,-74.0788855,47.0,13.0,0.0,1
19,2015-09-21,McGinley Square,40.7253399253558,-74.06762212514876,47.0,13.0,0.0,3
20,2015-09-21,NJCU,40.710108700000006,-74.0858489,47.0,13.0,0.0,5
21,2015-09-21,Newark Ave,40.72152515,-74.046304543,47.0,13.0,0.0,18
22,2015-09-21,Newport PATH,40.7272235,-74.03375890000001,47.0,13.0,0.0,20
23,2015-09-21,Newport Pkwy,40.7287448,-74.03210820000001,47.0,13.0,0.0,8
24,2015-09-21,North St,40.752559000000005,-74.044725,47.0,13.0,0.0,3
25,2015-09-21,Oakland Ave,40.7376037,-74.05247829999999,47.0,13.0,0.0,2
26,2015-09-21,Paulus Hook,40.7141454,-74.0335519,47.0,13.0,0.0,14
27,2015-09-21,Riverview Park,40.7443187,-74.04399090000001,47.0,13.0,0.0,5
28,2015-09-21,Sip Ave,40.730742625306576,-74.06378388404845,47.0,13.0,0.0,20
29,2015-09-21,Van Vorst Park,40.71848892,-74.047726625,47.0,13.0,0.0,6
30,2015-09-21,Warren St,40.721123600000006,-74.03805095,47.0,13.0,0.0,12
31,2015-09-22,5 Corners Library,40.73496102000952,-74.05950307846071,48.0,7.0,0.0,7
32,2015-09-22,Baldwin at Montgomery,40.7236589,-74.0641943,48.0,7.0,0.0,7
33,2015-09-22,Bayside Park,40.698650544,-74.082079678,48.0,7.0,0.0,2
34,2015-09-22,Brunswick St,40.7241765,-74.05065640000001,48.0,7.0,0.0,30
35,2015-09-22,Central Ave,40.7467299,-74.0492509,48.0,7.0,0.0,4
36,2015-09-22,Christ Hospital,40.734785818,-74.050443636,48.0,7.0,0.0,8
37,2015-09-22,City Hall,40.7177325,-74.04384499999999,48.0,7.0,0.0,28
38,2015-09-22,Columbia Park,40.6970299,-74.09693659999999,48.0,7.0,0.0,2
39,2015-09-22,Dey St,40.737711,-74.066921,48.0,7.0,0.0,6
40,2015-09-22,Essex Light Rail,40.712774200000005,-74.03648570000001,48.0,7.0,0.0,26
41,2015-09-22,Exchange Place,40.7162469,-74.0334588,48.0,7.0,0.0,64
42,2015-09-22,Grove St PATH,40.71958611647166,-74.0431174635887,48.0,7.0,0.0,66
43,2015-09-22,Hamilton Park,40.727595966,-74.044247311,48.0,7.0,0.0,39
44,2015-09-22,Heights Elevator,40.74871594538023,-74.04044330120088,48.0,7.0,0.0,4
45,2015-09-22,Hilltop,40.7311689,-74.0575736,48.0,7.0,0.0,11
46,2015-09-22,JC Medical Center,40.71653978099194,-74.0496379137039,48.0,7.0,0.0,14
47,2015-09-22,Liberty Light Rail,40.7112423,-74.0557013,48.0,7.0,0.0,9
48,2015-09-22,Lincoln Park,40.7246050998869,-74.07840594649316,48.0,7.0,0.0,12
49,2015-09-22,McGinley Square,40.7253399253558,-74.06762212514876,48.0,7.0,0.0,18
50,2015-09-22,NJCU,40.710108700000006,-74.0858489,48.0,7.0,0.0,4
51,2015-09-22,Newark Ave,40.72152515,-74.046304543,48.0,7.0,0.0,25
52,2015-09-22,Newport PATH,40.7272235,-74.03375890000001,48.0,7.0,0.0,27
53,2015-09-22,Newport Pkwy,40.7287448,-74.03210820000001,48.0,7.0,0.0,19
54,2015-09-22,North St,40.752559000000005,-74.044725,48.0,7.0,0.0,3
55,2015-09-22,Oakland Ave,40.7376037,-74.05247829999999,48.0,7.0,0.0,5
56,2015-09-22,Paulus Hook,40.7141454,-74.0335519,48.0,7.0,0.0,11
57,2015-09-22,Pershing Field,40.742677141,-74.051788633,48.0,7.0,0.0,15
58,2015-09-22,Riverview Park,40.7443187,-74.04399090000001,48.0,7.0,0.0,9
59,2015-09-22,Sip Ave,40.730742625306576,-74.06378388404845,48.0,7.0,0.0,35
60,2015-09-22,Van Vorst Park,40.71848892,-74.047726625,48.0,7.0,0.0,28
61,2015-09-22,Warren St,40.721123600000006,-74.03805095,48.0,7.0,0.0,23
62,2015-09-22,West Side Light Rail,40.714402,-74.0887723,48.0,7.0,0.0,4
63,2015-09-23,5 Corners Library,40.73496102000952,-74.05950307846071,48.0,12.0,0.0,5
64,2015-09-23,Baldwin at Montgomery,40.7236589,-74.0641943,48.0,12.0,0.0,6
65,2015-09-23,Bayside Park,40.698650544,-74.082079678,48.0,12.0,0.0,2
66,2015-09-23,Brunswick St,40.7241765,-74.05065640000001,48.0,12.0,0.0,31
67,2015-09-23,Central Ave,40.7467299,-74.0492509,48.0,12.0,0.0,3
68,2015-09-23,Christ Hospital,40.734785818,-74.050443636,48.0,12.0,0.0,12
69,2015-09-23,City Hall,40.7177325,-74.04384499999999,48.0,12.0,0.0,21
70,2015-09-23,Columbia Park,40.6970299,-74.09693659999999,48.0,12.0,0.0,2
71,2015-09-23,Dey St,40.737711,-74.066921,48.0,12.0,0.0,10
72,2015-09-23,Essex Light Rail,40.712774200000005,-74.03648570000001,48.0,12.0,0.0,25
73,2015-09-23,Exchange Place,40.7162469,-74.0334588,48.0,12.0,0.0,60
74,2015-09-23,Garfield Ave Station,40.7104670233797,-74.07003879547119,48.0,12.0,0.0,2
75,2015-09-23,Grove St PATH,40.71958611647166,-74.0431174635887,48.0,12.0,0.0,71
76,2015-09-23,Hamilton Park,40.727595966,-74.044247311,48.0,12.0,0.0,46
77,2015-09-23,Heights Elevator,40.74871594538023,-74.04044330120088,48.0,12.0,0.0,8
78,2015-09-23,Hilltop,40.7311689,-74.0575736,48.0,12.0,0.0,19
79,2015-09-23,JC Medical Center,40.71653978099194,-74.0496379137039,48.0,12.0,0.0,10
80,2015-09-23,Liberty Light Rail,40.7112423,-74.0557013,48.0,12.0,0.0,11
81,2015-09-23,Lincoln Park,40.7246050998869,-74.07840594649316,48.0,12.0,0.0,9
82,2015-09-23,McGinley Square,40.7253399253558,-74.06762212514876,48.0,12.0,0.0,21
83,2015-09-23,NJCU,40.710108700000006,-74.0858489,48.0,12.0,0.0,1
84,2015-09-23,Newark Ave,40.72152515,-74.046304543,48.0,12.0,0.0,42
85,2015-09-23,Newport PATH,40.7272235,-74.03375890000001,48.0,12.0,0.0,46
86,2015-09-23,Newport Pkwy,40.7287448,-74.03210820000001,48.0,12.0,0.0,34
87,2015-09-23,North St,40.752559000000005,-74.044725,48.0,12.0,0.0,5
88,2015-09-23,Oakland Ave,40.7376037,-74.05247829999999,48.0,12.0,0.0,9
89,2015-09-23,Paulus Hook,40.7141454,-74.0335519,48.0,12.0,0.0,34
90,2015-09-23,Pershing Field,40.742677141,-74.051788633,48.0,12.0,0.0,10
91,2015-09-23,Riverview Park,40.7443187,-74.04399090000001,48.0,12.0,0.0,9
92,2015-09-23,Sip Ave,40.730742625306576,-74.06378388404845,48.0,12.0,0.0,43
93,2015-09-23,Union St,40.71821129999999,-74.08363940000001,48.0,12.0,0.0,1
94,2015-09-23,Van Vorst Park,40.71848892,-74.047726625,48.0,12.0,0.0,41
95,2015-09-23,Warren St,40.721123600000006,-74.03805095,48.0,12.0,0.0,29
96,2015-09-23,West Side Light Rail,40.714402,-74.0887723,48.0,12.0,0.0,1
97,2015-09-24,5 Corners Library,40.73496102000952,-74.05950307846071,49.0,21.0,0.0,5
98,2015-09-24,Baldwin at Montgomery,40.7236589,-74.0641943,49.0,21.0,0.0,8
99,2015-09-24,Bayside Park,40.698650544,-74.082079678,49.0,21.0,0.0,3
100,2015-09-24,Brunswick St,40.7241765,-74.05065640000001,49.0,21.0,0.0,26
101,2015-09-24,Central Ave,40.7467299,-74.0492509,49.0,21.0,0.0,3
102,2015-09-24,Christ Hospital,40.734785818,-74.050443636,49.0,21.0,0.0,15
103,2015-09-24,City Hall,40.7177325,-74.04384499999999,49.0,21.0,0.0,34
104,2015-09-24,Columbia Park,40.6970299,-74.09693659999999,49.0,21.0,0.0,2
105,2015-09-24,Dey St,40.737711,-74.066921,49.0,21.0,0.0,9
106,2015-09-24,Essex Light Rail,40.712774200000005,-74.03648570000001,49.0,21.0,0.0,37
107,2015-09-24,Exchange Place,40.7162469,-74.0334588,49.0,21.0,0.0,51
108,2015-09-24,Garfield Ave Station,40.7104670233797,-74.07003879547119,49.0,21.0,0.0,2
109,2015-09-24,Grove St PATH,40.71958611647166,-74.0431174635887,49.0,21.0,0.0,85
110,2015-09-24,Hamilton Park,40.727595966,-74.044247311,49.0,21.0,0.0,48
111,2015-09-24,Heights Elevator,40.74871594538023,-74.04044330120088,49.0,21.0,0.0,3
112,2015-09-24,Hilltop,40.7311689,-74.0575736,49.0,21.0,0.0,17
113,2015-09-24,JC Medical Center,40.71653978099194,-74.0496379137039,49.0,21.0,0.0,10
114,2015-09-24,Liberty Light Rail,40.7112423,-74.0557013,49.0,21.0,0.0,19
115,2015-09-24,Lincoln Park,40.7246050998869,-74.07840594649316,49.0,21.0,0.0,8
116,2015-09-24,McGinley Square,40.7253399253558,-74.06762212514876,49.0,21.0,0.0,20
117,2015-09-24,NJCU,40.710108700000006,-74.0858489,49.0,21.0,0.0,5
118,2015-09-24,Newark Ave,40.72152515,-74.046304543,49.0,21.0,0.0,26
119,2015-09-24,Newport PATH,40.7272235,-74.03375890000001,49.0,21.0,0.0,38
120,2015-09-24,Newport Pkwy,40.7287448,-74.03210820000001,49.0,21.0,0.0,35
121,2015-09-24,North St,40.752559000000005,-74.044725,49.0,21.0,0.0,6
122,2015-09-24,Oakland Ave,40.7376037,-74.05247829999999,49.0,21.0,0.0,8
123,2015-09-24,Paulus Hook,40.7141454,-74.0335519,49.0,21.0,0.0,23
124,2015-09-24,Pershing Field,40.742677141,-74.051788633,49.0,21.0,0.0,16
125,2015-09-24,Riverview Park,40.7443187,-74.04399090000001,49.0,21.0,0.0,4
126,2015-09-24,Sip Ave,40.730742625306576,-74.06378388404845,49.0,21.0,0.0,33
127,2015-09-24,Van Vorst Park,40.71848892,-74.047726625,49.0,21.0,0.0,33
128,2015-09-24,Warren St,40.721123600000006,-74.03805095,49.0,21.0,0.0,29
129,2015-09-24,West Side Light Rail,40.714402,-74.0887723,49.0,21.0,0.0,3
130,2015-09-25,5 Corners Library,40.73496102000952,-74.05950307846071,46.0,16.0,0.0,11
131,2015-09-25,Baldwin at Montgomery,40.7236589,-74.0641943,46.0,16.0,0.0,10
132,2015-09-25,Bayside Park,40.698650544,-74.082079678,46.0,16.0,0.0,1
133,2015-09-25,Brunswick St,40.7241765,-74.05065640000001,46.0,16.0,0.0,35
134,2015-09-25,Central Ave,40.7467299,-74.0492509,46.0,16.0,0.0,1
135,2015-09-25,Christ Hospital,40.734785818,-74.050443636,46.0,16.0,0.0,15
136,2015-09-25,City Hall,40.7177325,-74.04384499999999,46.0,16.0,0.0,25
137,2015-09-25,Dey St,40.737711,-74.066921,46.0,16.0,0.0,13
138,2015-09-25,Essex Light Rail,40.712774200000005,-74.03648570000001,46.0,16.0,0.0,28
139,2015-09-25,Exchange Place,40.7162469,-74.0334588,46.0,16.0,0.0,46
140,2015-09-25,Garfield Ave Station,40.7104670233797,-74.07003879547119,46.0,16.0,0.0,1
141,2015-09-25,Grove St PATH,40.71958611647166,-74.0431174635887,46.0,16.0,0.0,65
142,2015-09-25,Hamilton Park,40.727595966,-74.044247311,46.0,16.0,0.0,51
143,2015-09-25,Heights Elevator,40.74871594538023,-74.04044330120088,46.0,16.0,0.0,7
144,2015-09-25,Hilltop,40.7311689,-74.0575736,46.0,16.0,0.0,7
145,2015-09-25,JC Medical Center,40.71653978099194,-74.0496379137039,46.0,16.0,0.0,15
146,2015-09-25,Liberty Light Rail,40.7112423,-74.0557013,46.0,16.0,0.0,13
147,2015-09-25,Lincoln Park,40.7246050998869,-74.07840594649316,46.0,16.0,0.0,11
148,2015-09-25,McGinley Square,40.7253399253558,-74.06762212514876,46.0,16.0,0.0,20
149,2015-09-25,NJCU,40.710108700000006,-74.0858489,46.0,16.0,0.0,2
150,2015-09-25,Newark Ave,40.72152515,-74.046304543,46.0,16.0,0.0,40
151,2015-09-25,Newport PATH,40.7272235,-74.03375890000001,46.0,16.0,0.0,35
152,2015-09-25,Newport Pkwy,40.7287448,-74.03210820000001,46.0,16.0,0.0,26
153,2015-09-25,North St,40.752559000000005,-74.044725,46.0,16.0,0.0,4
154,2015-09-25,Oakland Ave,40.7376037,-74.05247829999999,46.0,16.0,0.0,9
155,2015-09-25,Paulus Hook,40.7141454,-74.0335519,46.0,16.0,0.0,36
156,2015-09-25,Pershing Field,40.742677141,-74.051788633,46.0,16.0,0.0,20
157,2015-09-25,Riverview Park,40.7443187,-74.04399090000001,46.0,16.0,0.0,7
158,2015-09-25,Sip Ave,40.730742625306576,-74.06378388404845,46.0,16.0,0.0,53
159,2015-09-25,Van Vorst Park,40.71848892,-74.047726625,46.0,16.0,0.0,35
160,2015-09-25,Warren St,40.721123600000006,-74.03805095,46.0,16.0,0.0,30
161,2015-09-25,West Side Light Rail,40.714402,-74.0887723,46.0,16.0,0.0,1
162,2015-09-26,5 Corners Library,40.73496102000952,-74.05950307846071,44.0,21.0,0.0,5
163,2015-09-26,Baldwin at Montgomery,40.7236589,-74.0641943,44.0,21.0,0.0,20
164,2015-09-26,Bayside Park,40.698650544,-74.082079678,44.0,21.0,0.0,5
165,2015-09-26,Brunswick St,40.7241765,-74.05065640000001,44.0,21.0,0.0,35
166,2015-09-26,Central Ave,40.7467299,-74.0492509,44.0,21.0,0.0,9
167,2015-09-26,Christ Hospital,40.734785818,-74.050443636,44.0,21.0,0.0,10
168,2015-09-26,City Hall,40.7177325,-74.04384499999999,44.0,21.0,0.0,51
169,2015-09-26,Columbia Park,40.6970299,-74.09693659999999,44.0,21.0,0.0,1
170,2015-09-26,Dey St,40.737711,-74.066921,44.0,21.0,0.0,8
171,2015-09-26,Essex Light Rail,40.712774200000005,-74.03648570000001,44.0,21.0,0.0,50
172,2015-09-26,Exchange Place,40.7162469,-74.0334588,44.0,21.0,0.0,59
173,2015-09-26,Garfield Ave Station,40.7104670233797,-74.07003879547119,44.0,21.0,0.0,3
174,2015-09-26,Grove St PATH,40.71958611647166,-74.0431174635887,44.0,21.0,0.0,75
175,2015-09-26,Hamilton Park,40.727595966,-74.044247311,44.0,21.0,0.0,96
176,2015-09-26,Heights Elevator,40.74871594538023,-74.04044330120088,44.0,21.0,0.0,12
177,2015-09-26,Hilltop,40.7311689,-74.0575736,44.0,21.0,0.0,16
178,2015-09-26,JC Medical Center,40.71653978099194,-74.0496379137039,44.0,21.0,0.0,51
179,2015-09-26,Liberty Light Rail,40.7112423,-74.0557013,44.0,21.0,0.0,44
180,2015-09-26,Lincoln Park,40.7246050998869,-74.07840594649316,44.0,21.0,0.0,13
181,2015-09-26,MLK Light Rail,40.7111305,-74.0788855,44.0,21.0,0.0,1
182,2015-09-26,McGinley Square,40.7253399253558,-74.06762212514876,44.0,21.0,0.0,16
183,2015-09-26,Newark Ave,40.72152515,-74.046304543,44.0,21.0,0.0,59
184,2015-09-26,Newport PATH,40.7272235,-74.03375890000001,44.0,21.0,0.0,60
185,2015-09-26,Newport Pkwy,40.7287448,-74.03210820000001,44.0,21.0,0.0,62
186,2015-09-26,North St,40.752559000000005,-74.044725,44.0,21.0,0.0,18
187,2015-09-26,Oakland Ave,40.7376037,-74.05247829999999,44.0,21.0,0.0,10
188,2015-09-26,Paulus Hook,40.7141454,-74.0335519,44.0,21.0,0.0,51
189,2015-09-26,Pershing Field,40.742677141,-74.051788633,44.0,21.0,0.0,18
190,2015-09-26,Riverview Park,40.7443187,-74.04399090000001,44.0,21.0,0.0,24
191,2015-09-26,Sip Ave,40.730742625306576,-74.06378388404845,44.0,21.0,0.0,37
192,2015-09-26,Union St,40.71821129999999,-74.08363940000001,44.0,21.0,0.0,1
193,2015-09-26,Van Vorst Park,40.71848892,-74.047726625,44.0,21.0,0.0,50
194,2015-09-26,Warren St,40.721123600000006,-74.03805095,44.0,21.0,0.0,35
195,2015-09-27,5 Corners Library,40.73496102000952,-74.05950307846071,41.0,20.0,0.0,7
196,2015-09-27,Baldwin at Montgomery,40.7236589,-74.0641943,41.0,20.0,0.0,13
197,2015-09-27,Bayside Park,40.698650544,-74.082079678,41.0,20.0,0.0,2
198,2015-09-27,Brunswick St,40.7241765,-74.05065640000001,41.0,20.0,0.0,21
199,2015-09-27,Central Ave,40.7467299,-74.0492509,41.0,20.0,0.0,4
200,2015-09-27,Christ Hospital,40.734785818,-74.050443636,41.0,20.0,0.0,7
201,2015-09-27,City Hall,40.7177325,-74.04384499999999,41.0,20.0,0.0,44
202,2015-09-27,Dey St,40.737711,-74.066921,41.0,20.0,0.0,8
203,2015-09-27,Essex Light Rail,40.712774200000005,-74.03648570000001,41.0,20.0,0.0,46
204,2015-09-27,Exchange Place,40.7162469,-74.0334588,41.0,20.0,0.0,54
205,2015-09-27,Garfield Ave Station,40.7104670233797,-74.07003879547119,41.0,20.0,0.0,6
206,2015-09-27,Grove St PATH,40.71958611647166,-74.0431174635887,41.0,20.0,0.0,78
207,2015-09-27,Hamilton Park,40.727595966,-74.044247311,41.0,20.0,0.0,61
208,2015-09-27,Heights Elevator,40.74871594538023,-74.04044330120088,41.0,20.0,0.0,13
209,2015-09-27,Hilltop,40.7311689,-74.0575736,41.0,20.0,0.0,13
210,2015-09-27,JC Medical Center,40.71653978099194,-74.0496379137039,41.0,20.0,0.0,50
211,2015-09-27,Liberty Light Rail,40.7112423,-74.0557013,41.0,20.0,0.0,50
212,2015-09-27,Lincoln Park,40.7246050998869,-74.07840594649316,41.0,20.0,0.0,8
213,2015-09-27,MLK Light Rail,40.7111305,-74.0788855,41.0,20.0,0.0,2
214,2015-09-27,McGinley Square,40.7253399253558,-74.06762212514876,41.0,20.0,0.0,12
215,2015-09-27,Newark Ave,40.72152515,-74.046304543,41.0,20.0,0.0,35
216,2015-09-27,Newport PATH,40.7272235,-74.03375890000001,41.0,20.0,0.0,39
217,2015-09-27,Newport Pkwy,40.7287448,-74.03210820000001,41.0,20.0,0.0,68
218,2015-09-27,North St,40.752559000000005,-74.044725,41.0,20.0,0.0,10
219,2015-09-27,Oakland Ave,40.7376037,-74.05247829999999,41.0,20.0,0.0,8
220,2015-09-27,Paulus Hook,40.7141454,-74.0335519,41.0,20.0,0.0,53
221,2015-09-27,Pershing Field,40.742677141,-74.051788633,41.0,20.0,0.0,11
222,2015-09-27,Riverview Park,40.7443187,-74.04399090000001,41.0,20.0,0.0,17
223,2015-09-27,Sip Ave,40.730742625306576,-74.06378388404845,41.0,20.0,0.0,31
224,2015-09-27,Van Vorst Park,40.71848892,-74.047726625,41.0,20.0,0.0,34
225,2015-09-27,Warren St,40.721123600000006,-74.03805095,41.0,20.0,0.0,45
226,2015-09-27,West Side Light Rail,40.714402,-74.0887723,41.0,20.0,0.0,1
227,2015-09-28,5 Corners Library,40.73496102000952,-74.05950307846071,58.0,19.0,0.0,8
228,2015-09-28,Baldwin at Montgomery,40.7236589,-74.0641943,58.0,19.0,0.0,12
229,2015-09-28,Bayside Park,40.698650544,-74.082079678,58.0,19.0,0.0,3
230,2015-09-28,Brunswick St,40.7241765,-74.05065640000001,58.0,19.0,0.0,32
231,2015-09-28,Central Ave,40.7467299,-74.0492509,58.0,19.0,0.0,4
232,2015-09-28,Christ Hospital,40.734785818,-74.050443636,58.0,19.0,0.0,10
233,2015-09-28,City Hall,40.7177325,-74.04384499999999,58.0,19.0,0.0,37
234,2015-09-28,Dey St,40.737711,-74.066921,58.0,19.0,0.0,10
235,2015-09-28,Essex Light Rail,40.712774200000005,-74.03648570000001,58.0,19.0,0.0,30
236,2015-09-28,Exchange Place,40.7162469,-74.0334588,58.0,19.0,0.0,65
237,2015-09-28,Garfield Ave Station,40.7104670233797,-74.07003879547119,58.0,19.0,0.0,1
238,2015-09-28,Grove St PATH,40.71958611647166,-74.0431174635887,58.0,19.0,0.0,97
239,2015-09-28,Hamilton Park,40.727595966,-74.044247311,58.0,19.0,0.0,59
240,2015-09-28,Heights Elevator,40.74871594538023,-74.04044330120088,58.0,19.0,0.0,6
241,2015-09-28,Hilltop,40.7311689,-74.0575736,58.0,19.0,0.0,10
242,2015-09-28,JC Medical Center,40.71653978099194,-74.0496379137039,58.0,19.0,0.0,15
243,2015-09-28,Liberty Light Rail,40.7112423,-74.0557013,58.0,19.0,0.0,17
244,2015-09-28,Lincoln Park,40.7246050998869,-74.07840594649316,58.0,19.0,0.0,10
245,2015-09-28,MLK Light Rail,40.7111305,-74.0788855,58.0,19.0,0.0,5
246,2015-09-28,McGinley Square,40.7253399253558,-74.06762212514876,58.0,19.0,0.0,22
247,2015-09-28,NJCU,40.710108700000006,-74.0858489,58.0,19.0,0.0,4
248,2015-09-28,Newark Ave,40.72152515,-74.046304543,58.0,19.0,0.0,35
249,2015-09-28,Newport PATH,40.7272235,-74.03375890000001,58.0,19.0,0.0,36
250,2015-09-28,Newport Pkwy,40.7287448,-74.03210820000001,58.0,19.0,0.0,35
251,2015-09-28,North St,40.752559000000005,-74.044725,58.0,19.0,0.0,3
252,2015-09-28,Oakland Ave,40.7376037,-74.05247829999999,58.0,19.0,0.0,6
253,2015-09-28,Paulus Hook,40.7141454,-74.0335519,58.0,19.0,0.0,30
254,2015-09-28,Pershing Field,40.742677141,-74.051788633,58.0,19.0,0.0,7
255,2015-09-28,Riverview Park,40.7443187,-74.04399090000001,58.0,19.0,0.0,7
256,2015-09-28,Sip Ave,40.730742625306576,-74.06378388404845,58.0,19.0,0.0,43
257,2015-09-28,Van Vorst Park,40.71848892,-74.047726625,58.0,19.0,0.0,24
258,2015-09-28,Warren St,40.721123600000006,-74.03805095,58.0,19.0,0.0,22
259,2015-09-28,West Side Light Rail,40.714402,-74.0887723,58.0,19.0,0.0,9
260,2015-09-29,5 Corners Library,40.73496102000952,-74.05950307846071,66.0,21.0,0.0,6
261,2015-09-29,Baldwin at Montgomery,40.7236589,-74.0641943,66.0,21.0,0.0,11
262,2015-09-29,Bayside Park,40.698650544,-74.082079678,66.0,21.0,0.0,1
263,2015-09-29,Brunswick St,40.7241765,-74.05065640000001,66.0,21.0,0.0,27
264,2015-09-29,Central Ave,40.7467299,-74.0492509,66.0,21.0,0.0,8
265,2015-09-29,Christ Hospital,40.734785818,-74.050443636,66.0,21.0,0.0,12
266,2015-09-29,City Hall,40.7177325,-74.04384499999999,66.0,21.0,0.0,26
267,2015-09-29,Dey St,40.737711,-74.066921,66.0,21.0,0.0,8
268,2015-09-29,Essex Light Rail,40.712774200000005,-74.03648570000001,66.0,21.0,0.0,32
269,2015-09-29,Exchange Place,40.7162469,-74.0334588,66.0,21.0,0.0,60
270,2015-09-29,Garfield Ave Station,40.7104670233797,-74.07003879547119,66.0,21.0,0.0,4
271,2015-09-29,Grove St PATH,40.71958611647166,-74.0431174635887,66.0,21.0,0.0,91
272,2015-09-29,Hamilton Park,40.727595966,-74.044247311,66.0,21.0,0.0,67
273,2015-09-29,Heights Elevator,40.74871594538023,-74.04044330120088,66.0,21.0,0.0,4
274,2015-09-29,Hilltop,40.7311689,-74.0575736,66.0,21.0,0.0,8
275,2015-09-29,JC Medical Center,40.71653978099194,-74.0496379137039,66.0,21.0,0.0,14
276,2015-09-29,Liberty Light Rail,40.7112423,-74.0557013,66.0,21.0,0.0,9
277,2015-09-29,Lincoln Park,40.7246050998869,-74.07840594649316,66.0,21.0,0.0,11
278,2015-09-29,MLK Light Rail,40.7111305,-74.0788855,66.0,21.0,0.0,2
279,2015-09-29,McGinley Square,40.7253399253558,-74.06762212514876,66.0,21.0,0.0,21
280,2015-09-29,NJCU,40.710108700000006,-74.0858489,66.0,21.0,0.0,4
281,2015-09-29,Newark Ave,40.72152515,-74.046304543,66.0,21.0,0.0,22
282,2015-09-29,Newport PATH,40.7272235,-74.03375890000001,66.0,21.0,0.0,50
283,2015-09-29,Newport Pkwy,40.7287448,-74.03210820000001,66.0,21.0,0.0,21
284,2015-09-29,North St,40.752559000000005,-74.044725,66.0,21.0,0.0,4
285,2015-09-29,Oakland Ave,40.7376037,-74.05247829999999,66.0,21.0,0.0,17
286,2015-09-29,Paulus Hook,40.7141454,-74.0335519,66.0,21.0,0.0,27
287,2015-09-29,Pershing Field,40.742677141,-74.051788633,66.0,21.0,0.0,13
288,2015-09-29,Riverview Park,40.7443187,-74.04399090000001,66.0,21.0,0.0,8
289,2015-09-29,Sip Ave,40.730742625306576,-74.06378388404845,66.0,21.0,0.0,51
290,2015-09-29,Van Vorst Park,40.71848892,-74.047726625,66.0,21.0,0.0,21
291,2015-09-29,Warren St,40.721123600000006,-74.03805095,66.0,21.0,0.0,30
292,2015-09-30,5 Corners Library,40.73496102000952,-74.05950307846071,53.0,33.0,0.0,4
293,2015-09-30,Baldwin at Montgomery,40.7236589,-74.0641943,53.0,33.0,0.0,8
294,2015-09-30,Bayside Park,40.698650544,-74.082079678,53.0,33.0,0.0,1
295,2015-09-30,Brunswick St,40.7241765,-74.05065640000001,53.0,33.0,0.0,26
296,2015-09-30,Central Ave,40.7467299,-74.0492509,53.0,33.0,0.0,5
297,2015-09-30,Christ Hospital,40.734785818,-74.050443636,53.0,33.0,0.0,9
298,2015-09-30,City Hall,40.7177325,-74.04384499999999,53.0,33.0,0.0,15
299,2015-09-30,Columbia Park,40.6970299,-74.09693659999999,53.0,33.0,0.0,1
300,2015-09-30,Dey St,40.737711,-74.066921,53.0,33.0,0.0,7
301,2015-09-30,Essex Light Rail,40.712774200000005,-74.03648570000001,53.0,33.0,0.0,21
302,2015-09-30,Exchange Place,40.7162469,-74.0334588,53.0,33.0,0.0,50
303,2015-09-30,Garfield Ave Station,40.7104670233797,-74.07003879547119,53.0,33.0,0.0,2
304,2015-09-30,Grove St PATH,40.71958611647166,-74.0431174635887,53.0,33.0,0.0,71
305,2015-09-30,Hamilton Park,40.727595966,-74.044247311,53.0,33.0,0.0,47
306,2015-09-30,Heights Elevator,40.74871594538023,-74.04044330120088,53.0,33.0,0.0,3
307,2015-09-30,Hilltop,40.7311689,-74.0575736,53.0,33.0,0.0,10
308,2015-09-30,JC Medical Center,40.71653978099194,-74.0496379137039,53.0,33.0,0.0,3
